Level	Rule Name	Subject	Property	Value
WARN	missing_definition	CHR:10090chr6qB3	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qC	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qC1	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qC2	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qC3	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qD	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qD1	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qD2	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qD3	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qE	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qE1	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qE2	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qE3	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qF	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qF1	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qF2	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qF3	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qG	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qG1	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qG2	IAO:0000115		
WARN	missing_definition	CHR:10090chr6qG3	IAO:0000115		
WARN	missing_definition	CHR:10090chr7	IAO:0000115		
WARN	missing_definition	CHR:10090chr7q	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qA	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qA1	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qA2	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qA3	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qB	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qB1	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qB2	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qB3	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qB4	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qB5	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qC	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qD	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qD1	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qD2	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qD3	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qE	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qE1	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qE2	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qE3	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qF	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qF1	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qF2	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qF3	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qF4	IAO:0000115		
WARN	missing_definition	CHR:10090chr7qF5	IAO:0000115		
WARN	missing_definition	CHR:10090chr8	IAO:0000115		
WARN	missing_definition	CHR:10090chr8q	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA1.1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA1.2	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA1.3	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA2	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA3	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qA4	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB1.1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB1.2	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB1.3	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB2	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB3	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB3.1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB3.2	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qB3.3	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qC	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qC1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qC2	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qC3	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qC4	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qC5	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qD	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qD1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qD2	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qD3	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qE	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qE1	IAO:0000115		
WARN	missing_definition	CHR:10090chr8qE2	IAO:0000115		
WARN	missing_definition	CHR:10090chr9	IAO:0000115		
WARN	missing_definition	CHR:10090chr9q	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA1	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA2	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA3	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA4	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA5	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA5.1	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA5.2	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qA5.3	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qB	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qC	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qD	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE1	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE2	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE3	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE3.1	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE3.2	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE3.3	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qE4	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qF	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qF1	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qF2	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qF3	IAO:0000115		
WARN	missing_definition	CHR:10090chr9qF4	IAO:0000115		
WARN	missing_definition	CHR:10090chrM	IAO:0000115		
WARN	missing_definition	CHR:10090chrX	IAO:0000115		
WARN	missing_definition	CHR:10090chrXq	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA1	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA1.1	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA1.2	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA1.3	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA2	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA3	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA3.1	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA3.2	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA3.3	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA4	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA5	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA6	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA7	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA7.1	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA7.2	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqA7.3	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqB	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqC	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqC1	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqC2	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqC3	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqD	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqE	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqE1	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqE2	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqE3	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqF	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqF1	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqF2	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqF3	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqF4	IAO:0000115		
WARN	missing_definition	CHR:10090chrXqF5	IAO:0000115		
WARN	missing_definition	CHR:10090chrY	IAO:0000115		
WARN	missing_definition	CHR:10090chrYq	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqA	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqA1	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqA2	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqB	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqC	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqC1	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqC2	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqC3	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqD	IAO:0000115		
WARN	missing_definition	CHR:10090chrYqE	IAO:0000115		
WARN	missing_definition	CHR:10116chr1	IAO:0000115		
WARN	missing_definition	CHR:10116chr10	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q24	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q25	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q26	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q3	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q31	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q32	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q32.1	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q32.2	IAO:0000115		
WARN	missing_definition	CHR:10116chr10q32.3	IAO:0000115		
WARN	missing_definition	CHR:10116chr11	IAO:0000115		
WARN	missing_definition	CHR:10116chr11p	IAO:0000115		
WARN	missing_definition	CHR:10116chr11p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr11p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr11p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr11q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr12	IAO:0000115		
WARN	missing_definition	CHR:10116chr12p	IAO:0000115		
WARN	missing_definition	CHR:10116chr12p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr12p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr12p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q13	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q14	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q15	IAO:0000115		
WARN	missing_definition	CHR:10116chr12q16	IAO:0000115		
WARN	missing_definition	CHR:10116chr13	IAO:0000115		
WARN	missing_definition	CHR:10116chr13p	IAO:0000115		
WARN	missing_definition	CHR:10116chr13p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr13p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr13p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr13p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q13	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q24	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q25	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q26	IAO:0000115		
WARN	missing_definition	CHR:10116chr13q27	IAO:0000115		
WARN	missing_definition	CHR:10116chr14	IAO:0000115		
WARN	missing_definition	CHR:10116chr14p	IAO:0000115		
WARN	missing_definition	CHR:10116chr14p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr14p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr14p2	IAO:0000115		
WARN	missing_definition	CHR:10116chr14p21	IAO:0000115		
WARN	missing_definition	CHR:10116chr14p22	IAO:0000115		
WARN	missing_definition	CHR:10116chr14q	IAO:0000115		
WARN	missing_definition	CHR:10116chr14q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr14q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr14q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr14q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr14q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr15	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p14	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p15	IAO:0000115		
WARN	missing_definition	CHR:10116chr15p16	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q24	IAO:0000115		
WARN	missing_definition	CHR:10116chr15q25	IAO:0000115		
WARN	missing_definition	CHR:10116chr16	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p14	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p15	IAO:0000115		
WARN	missing_definition	CHR:10116chr16p16	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q12.1	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q12.2	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q12.3	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q12.4	IAO:0000115		
WARN	missing_definition	CHR:10116chr16q12.5	IAO:0000115		
WARN	missing_definition	CHR:10116chr17	IAO:0000115		
WARN	missing_definition	CHR:10116chr17p	IAO:0000115		
WARN	missing_definition	CHR:10116chr17p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr17p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr17p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr17p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr17p14	IAO:0000115		
WARN	missing_definition	CHR:10116chr17q	IAO:0000115		
WARN	missing_definition	CHR:10116chr17q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr17q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr17q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr17q12.1	IAO:0000115		
WARN	missing_definition	CHR:10116chr17q12.2	IAO:0000115		
WARN	missing_definition	CHR:10116chr17q12.3	IAO:0000115		
WARN	missing_definition	CHR:10116chr18	IAO:0000115		
WARN	missing_definition	CHR:10116chr18p	IAO:0000115		
WARN	missing_definition	CHR:10116chr18p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr18p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr18p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr18p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q12.1	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q12.2	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q12.3	IAO:0000115		
WARN	missing_definition	CHR:10116chr18q13	IAO:0000115		
WARN	missing_definition	CHR:10116chr19	IAO:0000115		
WARN	missing_definition	CHR:10116chr19p	IAO:0000115		
WARN	missing_definition	CHR:10116chr19p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr19p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr19p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr19p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr19p14	IAO:0000115		
WARN	missing_definition	CHR:10116chr19q	IAO:0000115		
WARN	missing_definition	CHR:10116chr19q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr19q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr19q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr1p	IAO:0000115		
WARN	missing_definition	CHR:10116chr1p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr1p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr1p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr1p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q3	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q31	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q32	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q33	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q34	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q35	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q36	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q37	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q4	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q41	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q42	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q43	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q5	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q51	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q52	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q53	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q54	IAO:0000115		
WARN	missing_definition	CHR:10116chr1q55	IAO:0000115		
WARN	missing_definition	CHR:10116chr2	IAO:0000115		
WARN	missing_definition	CHR:10116chr20	IAO:0000115		
WARN	missing_definition	CHR:10116chr20p	IAO:0000115		
WARN	missing_definition	CHR:10116chr20p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr20p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr20p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr20q	IAO:0000115		
WARN	missing_definition	CHR:10116chr20q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr20q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr20q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr20q13	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q13	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q14	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q15	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q16	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q24	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q25	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q26	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q3	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q31	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q32	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q33	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q34	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q4	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q41	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q42	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q43	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q44	IAO:0000115		
WARN	missing_definition	CHR:10116chr2q45	IAO:0000115		
WARN	missing_definition	CHR:10116chr3	IAO:0000115		
WARN	missing_definition	CHR:10116chr3p	IAO:0000115		
WARN	missing_definition	CHR:10116chr3p1	IAO:0000115		
WARN	missing_definition	CHR:10116chr3p11	IAO:0000115		
WARN	missing_definition	CHR:10116chr3p12	IAO:0000115		
WARN	missing_definition	CHR:10116chr3p13	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q24	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q3	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q31	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q32	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q33	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q34	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q35	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q36	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q4	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q41	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q42	IAO:0000115		
WARN	missing_definition	CHR:10116chr3q43	IAO:0000115		
WARN	missing_definition	CHR:10116chr4	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q13	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q24	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q3	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q31	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q32	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q33	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q34	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q4	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q41	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q42	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q43	IAO:0000115		
WARN	missing_definition	CHR:10116chr4q44	IAO:0000115		
WARN	missing_definition	CHR:10116chr5	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q13	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q2	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q21	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q22	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q23	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q24	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q3	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q31	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q32	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q33	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q34	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q35	IAO:0000115		
WARN	missing_definition	CHR:10116chr5q36	IAO:0000115		
WARN	missing_definition	CHR:10116chr6	IAO:0000115		
WARN	missing_definition	CHR:10116chr6q	IAO:0000115		
WARN	missing_definition	CHR:10116chr6q1	IAO:0000115		
WARN	missing_definition	CHR:10116chr6q11	IAO:0000115		
WARN	missing_definition	CHR:10116chr6q12	IAO:0000115		
WARN	missing_definition	CHR:10116chr6q13	IAO:0000115		
